DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						5	0	5	0																													#88BA3F	None	None	None	676.6281691087389	text_08	5	13	Reading_Baseline_main_no_click	None	Rico			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#88BA3F	None	None	None	763.7015587642659	text_08	6	13	Reading_Baseline_main_no_click	None	benutzen			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#88BA3F	None	None	None	778.4975046270685	text_08	7	13	Reading_Baseline_main_no_click	None	Mikrofone			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#88BA3F	None	None	None	628.101737247106	text_08	8	13	Reading_Baseline_main_no_click	None	in			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#2AB7EF	None	None	None	824.6912192721728	text_08	9	13	Reading_Baseline_main_no_click	None	"Regenwäldern,"			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#2AB7EF	None	None	None	628.101737247106	text_08	10	13	Reading_Baseline_main_no_click	None	um			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#2AB7EF	None	None	None	704.6595395559277	text_08	11	13	Reading_Baseline_main_no_click	None	Tiere			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#F989A2	None	None	None	628.101737247106	text_08	12	13	Reading_Baseline_main_no_click	None	zu			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#F989A2	None	None	None	803.7058271139408	text_08	13	13	Reading_Baseline_main_no_click	None	überwachen.			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#88BA3F	None	None	None	640.4894472123767	text_08	14	13	Reading_Baseline_main_no_click	None	Sie			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#88BA3F	None	None	None	727.5628368679037	text_08	15	13	Reading_Baseline_main_no_click	None	müssen			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#F989A2	None	None	None	628.101737247106	text_08	16	13	Reading_Baseline_main_no_click	None	so			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#F989A2	None	None	None	704.6595395559277	text_08	17	13	Reading_Baseline_main_no_click	None	nicht			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#F989A2	None	None	None	727.5628368679037	text_08	18	13	Reading_Baseline_main_no_click	None	selbst			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#88BA3F	None	None	None	628.101737247106	text_08	19	13	Reading_Baseline_main_no_click	None	in			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#D292F3	None	None	None	640.4894472123767	text_08	20	13	Reading_Baseline_main_no_click	None	den			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#D292F3	None	None	None	778.4975046270685	text_08	21	13	Reading_Baseline_main_no_click	None	Regenwald			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#F989A2	None	None	None	640.4894472123767	text_08	22	13	Reading_Baseline_main_no_click	None	und			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#D292F3	None	None	None	727.5628368679037	text_08	23	13	Reading_Baseline_main_no_click	None	stören			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#D292F3	None	None	None	704.6595395559277	text_08	24	13	Reading_Baseline_main_no_click	None	keine			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#D292F3	None	None	None	727.5628368679037	text_08	25	13	Reading_Baseline_main_no_click	None	Tiere.			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#F989A2	None	None	None	704.6595395559277	text_08	26	13	Reading_Baseline_main_no_click	None	Diese			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#88BA3F	None	None	None	778.4975046270685	text_08	27	13	Reading_Baseline_main_no_click	None	Mikrofone			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#88BA3F	None	None	None	763.7015587642659	text_08	28	13	Reading_Baseline_main_no_click	None	zeichnen			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#F989A2	None	None	None	824.6912192721728	text_08	29	13	Reading_Baseline_main_no_click	None	Tiergeräusche			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																													#D292F3	None	None	None	676.6281691087389	text_08	30	13	Reading_Baseline_main_no_click	None	auf.			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																																		text_08			Reading_Baseline_main_no_click			1935.946252822876	Q1	04	d	True	14	None																	OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						5	0	5	0																																																	1940.1077179908752	1940.107736825943	1940.123302936554	1940.1233208179474	1940.1399729251862										OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0	1940.1560227870941																									1940.1408109664917	1940.1560728549957	1940.1560797691345	#F989A2	False	correct rejection	None	778.0010114929519	text_07	1	14	0back_dual_main_no_click	0	Der			None					1940.1987609863281	1940.198772907257						#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	886.7688512613679	text_07	2	14	0back_dual_main_no_click	0	Kölner			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	429.96716499328613	933.6664709829766	text_07	3	14	0back_dual_main_no_click	0	Fotograf			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	892.7688512613679	text_07	4	14	0back_dual_main_no_click	0	Tobias			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	482.0671081542969	895.7688512613679	text_07	5	14	0back_dual_main_no_click	0	Zimmer			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	898.7688512613679	text_07	6	14	0back_dual_main_no_click	0	taucht			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	780.953689597161	text_07	7	14	0back_dual_main_no_click	0	im			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1022.7504668587582	text_07	8	14	0back_dual_main_no_click	0	indonesischen			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	845.8986312145607	text_07	9	14	0back_dual_main_no_click	0	Raja			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	910.7688512613679	text_07	10	14	0back_dual_main_no_click	0	"Ampat,"			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	885.9482703715587	text_07	11	14	0back_dual_main_no_click	0	einem			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	811.0010114929519	text_07	12	14	0back_dual_main_no_click	0	Ort			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	814.0010114929519	text_07	13	14	0back_dual_main_no_click	0	mit			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	922.7688512613679	text_07	14	14	0back_dual_main_no_click	0	großer			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	428.92980575561523	1043.750466858758	text_07	15	14	0back_dual_main_no_click	0	Artenvielfalt			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	900.9482703715587	text_07	16	14	0back_dual_main_no_click	0	unter			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	955.2908172469913	text_07	17	14	0back_dual_main_no_click	0	Wasser.			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	872.8986312145607	text_07	18	14	0back_dual_main_no_click	0	Hier			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	492.3899173736572	1043.536691029784	text_07	19	14	0back_dual_main_no_click	0	fotografiert			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	miss	None	819.953689597161	text_07	20	14	0back_dual_main_no_click	0	er			None												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	48.39181900024414	915.9482703715587	text_07	21	14	0back_dual_main_no_click	0	viele			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	633.7060928344727	1052.536691029784	text_07	22	14	0back_dual_main_no_click	0	einzigartige			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	622.7271556854248	1099.4343107513928	text_07	23	14	0back_dual_main_no_click	0	"Meereslebewesen,"			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	624.9330043792725	847.0010114929519	text_07	24	14	0back_dual_main_no_click	0	wie			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	624.4630813598633	1048.2595608075503	text_07	25	14	0back_dual_main_no_click	0	farbenfrohe			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	564.4180774688721	982.2908172469913	text_07	26	14	0back_dual_main_no_click	0	"Fische,"			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	545.5210208892822	933.9482703715587	text_07	27	14	0back_dual_main_no_click	0	"Haie,"			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	577.2130489349365	964.7688512613679	text_07	28	14	0back_dual_main_no_click	0	Rochen			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	427.85096168518066	862.0010114929519	text_07	29	14	0back_dual_main_no_click	0	und			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	707.503080368042	1161.9288770622145	text_07	30	14	0back_dual_main_no_click	0	Pygmäen-Seepferdchen.			01												#2AB7EF									OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																																		text_07			0back_dual_main_no_click			2003.855328798294	Q1	03	c	True	15	0																	OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.5		1	15	1back_single_main_no_click	1				None							2009.6749579906464	2009.6749749183655													OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.503		2	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.506		3	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.509		4	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.512		5	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.515		6	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.518		7	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.521		8	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.524		9	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.527		10	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.53		11	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	True	hit	329.94604110717773	1.533		12	15	1back_single_main_no_click	1				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.536		13	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	True	hit	338.0701541900635	1.539		14	15	1back_single_main_no_click	1				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.542		15	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.545		16	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.548		17	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.551		18	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.554		19	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.557		20	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.56		21	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	True	hit	335.6142044067383	1.563		22	15	1back_single_main_no_click	1				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.566		23	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	True	hit	351.95302963256836	1.569		24	15	1back_single_main_no_click	1				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.572		25	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.575		26	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.578		27	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.581		28	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.584		29	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.587		30	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	True	hit	413.3419990539551	1.59		31	15	1back_single_main_no_click	1				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.593		32	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.596		33	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.599		34	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.602		35	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	True	hit	359.59815979003906	1.605		36	15	1back_single_main_no_click	1				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#D292F3	False	correct rejection	None	1.608		37	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#88BA3F	False	correct rejection	None	1.611		38	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#F989A2	False	correct rejection	None	1.614		39	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																													#2AB7EF	False	correct rejection	None	1.617		40	15	1back_single_main_no_click	1				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						6	0	6	0																																																			2104.008451938629	2104.008463859558	2104.0258038043976										OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0	2104.041984796524																									2104.0261368751526	2104.0420439243317	2104.0420529842377	#F989A2	False	correct rejection	None	1937.2252373112074	text_06	1	16	1back_dual_main_no_click	1	Julia			None					2104.0907649993896	2104.0907769203186															OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1863.162378982581	text_06	2	16	1back_dual_main_no_click	1	Baer			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2005.9999999999998	text_06	3	16	1back_dual_main_no_click	1	arbeitet			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2009.0	text_06	4	16	1back_dual_main_no_click	1	allein			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	True	hit	453.2020092010498	1772.8110750239014	text_06	5	16	1back_dual_main_no_click	1	als			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2015.0000000000002	text_06	6	16	1back_dual_main_no_click	1	Naturschutzwartin			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	True	hit	967.0898914337158	1744.755218216319	text_06	7	16	1back_dual_main_no_click	1	im			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	True	hit	817.2049522399902	2021.0	text_06	8	16	1back_dual_main_no_click	1	Auftrag			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	True	hit	688.3039474487305	1784.8110750239014	text_06	9	16	1back_dual_main_no_click	1	des			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1887.162378982581	text_06	10	16	1back_dual_main_no_click	1	Nabu			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
