DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						1	0	1	0																													#88BA3F	None	None	None	732.633113861084	text_02	21	1	Reading_Baseline_main_click	None	Das																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	682.6090812683105	text_02	22	1	Reading_Baseline_main_click	None	Tier																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	582.3090076446533	text_02	23	1	Reading_Baseline_main_click	None	lebte																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	731.3878536224365	text_02	24	1	Reading_Baseline_main_click	None	vor																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	615.5781745910645	text_02	25	1	Reading_Baseline_main_click	None	etwa																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	832.2141170501709	text_02	26	1	Reading_Baseline_main_click	None	105																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	682.3840141296387	text_02	27	1	Reading_Baseline_main_click	None	Millionen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	665.22216796875	text_02	28	1	Reading_Baseline_main_click	None	Jahren																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	699.3930339813232	text_02	29	1	Reading_Baseline_main_click	None	und																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	681.9560527801514	text_02	30	1	Reading_Baseline_main_click	None	jagte																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	732.0261001586914	text_02	31	1	Reading_Baseline_main_click	None	an																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	698.7237930297852	text_02	32	1	Reading_Baseline_main_click	None	Land																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	716.5241241455078	text_02	33	1	Reading_Baseline_main_click	None	nach																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	847.8538990020752	text_02	34	1	Reading_Baseline_main_click	None	Insekten																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	782.8669548034668	text_02	35	1	Reading_Baseline_main_click	None	und																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	666.856050491333	text_02	36	1	Reading_Baseline_main_click	None	kleinen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	749.8271465301514	text_02	37	1	Reading_Baseline_main_click	None	Tieren.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	716.0229682922363	text_02	38	1	Reading_Baseline_main_click	None	Es																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	665.6391620635986	text_02	39	1	Reading_Baseline_main_click	None	besaß																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	714.3349647521973	text_02	40	1	Reading_Baseline_main_click	None	ungewöhnliche																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	781.7738056182861	text_02	41	1	Reading_Baseline_main_click	None	"Merkmale,"																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	733.0842018127441	text_02	42	1	Reading_Baseline_main_click	None	wie																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	648.8771438598633	text_02	43	1	Reading_Baseline_main_click	None	weniger																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	815.6328201293945	text_02	44	1	Reading_Baseline_main_click	None	Zähne																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	615.7960891723633	text_02	45	1	Reading_Baseline_main_click	None	und																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	615.7221794128418	text_02	46	1	Reading_Baseline_main_click	None	hatte																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	814.6071434020996	text_02	47	1	Reading_Baseline_main_click	None	Backenzähne																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	716.3650989532471	text_02	48	1	Reading_Baseline_main_click	None	zum																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	749.2549419403076	text_02	49	1	Reading_Baseline_main_click	None	Kauen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	747.6921081542969	text_02	50	1	Reading_Baseline_main_click	None	von																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	681.9450855255127	text_02	51	1	Reading_Baseline_main_click	None	Nahrung.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	715.2090072631836	text_02	52	1	Reading_Baseline_main_click	None	Außerdem																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	583.6620330810547	text_02	53	1	Reading_Baseline_main_click	None	war																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	699.3858814239502	text_02	54	1	Reading_Baseline_main_click	None	es																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	715.6751155853271	text_02	55	1	Reading_Baseline_main_click	None	weniger																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	898.88596534729	text_02	56	1	Reading_Baseline_main_click	None	gepanzert.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	698.6148357391357	text_02	57	1	Reading_Baseline_main_click	None	Die																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	682.4991703033447	text_02	58	1	Reading_Baseline_main_click	None	Forscher																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	732.8689098358154	text_02	59	1	Reading_Baseline_main_click	None	"denken,"																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	665.7099723815918	text_02	60	1	Reading_Baseline_main_click	None	dass																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	632.328987121582	text_02	61	1	Reading_Baseline_main_click	None	Krokodile																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	716.066837310791	text_02	62	1	Reading_Baseline_main_click	None	in																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	665.9331321716309	text_02	63	1	Reading_Baseline_main_click	None	der																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	615.0519847869873	text_02	64	1	Reading_Baseline_main_click	None	Vergangenheit																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	748.4490871429443	text_02	65	1	Reading_Baseline_main_click	None	auf																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	515.733003616333	text_02	66	1	Reading_Baseline_main_click	None	der																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	982.3520183563232	text_02	67	1	Reading_Baseline_main_click	None	Südhalbkugel																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	782.6411724090576	text_02	68	1	Reading_Baseline_main_click	None	"lebten,"																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	749.1090297698975	text_02	69	1	Reading_Baseline_main_click	None	während																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	632.5550079345703	text_02	70	1	Reading_Baseline_main_click	None	sich																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	748.7578392028809	text_02	71	1	Reading_Baseline_main_click	None	Säugetiere																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	699.2061138153076	text_02	72	1	Reading_Baseline_main_click	None	auf																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	683.1791400909424	text_02	73	1	Reading_Baseline_main_click	None	der																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	765.6619548797607	text_02	74	1	Reading_Baseline_main_click	None	Nordhalbkugel																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	748.6851215362549	text_02	75	1	Reading_Baseline_main_click	None	ausbreiteten.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	782.8390598297119	text_02	76	1	Reading_Baseline_main_click	None	Die																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	698.6877918243408	text_02	77	1	Reading_Baseline_main_click	None	Forscher																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	615.9470081329346	text_02	78	1	Reading_Baseline_main_click	None	werden																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	632.6291561126709	text_02	79	1	Reading_Baseline_main_click	None	in																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	748.5899925231934	text_02	80	1	Reading_Baseline_main_click	None	Zukunft																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	699.2487907409668	text_02	81	1	Reading_Baseline_main_click	None	versuchen																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	649.1219997406006	text_02	82	1	Reading_Baseline_main_click	None	mehr																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	731.8820953369141	text_02	83	1	Reading_Baseline_main_click	None	über																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	649.2910385131836	text_02	84	1	Reading_Baseline_main_click	None	die																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	715.1517868041992	text_02	85	1	Reading_Baseline_main_click	None	frühe																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#D292F3	None	None	None	816.3177967071533	text_02	86	1	Reading_Baseline_main_click	None	Tierwelt																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	665.3060913085938	text_02	87	1	Reading_Baseline_main_click	None	auf																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	666.4729118347168	text_02	88	1	Reading_Baseline_main_click	None	der																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#F989A2	None	None	None	897.691011428833	text_02	89	1	Reading_Baseline_main_click	None	Südhalbkugel																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#88BA3F	None	None	None	665.6680107116699	text_02	90	1	Reading_Baseline_main_click	None	zu																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																													#2AB7EF	None	None	None	598.7999439239502	text_02	91	1	Reading_Baseline_main_click	None	erfahren.																								MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																																		text_02			Reading_Baseline_main_click			358.42464900016785	Q1	1	a	False	2	None																	MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																																		text_02			Reading_Baseline_main_click			364.37535095214844	Q2	4	d	True	2	None																	MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																																		text_02			Reading_Baseline_main_click			367.48251581192017	Q3	2	b	True	2	None																	MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						1	0	1	0																																															371.19453382492065	371.194552898407	371.2334909439087	371.23350381851196	371.2427489757538	371.2427568435669	371.2597858905792										MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0	371.27608585357666																									371.2600808143616			#2AB7EF	False	correct rejection	None	1237.0738983154297		1	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	734.4479560852051		2	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	669.3410873413086		3	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0																													#F989A2	False	correct rejection	None	750.8120536804199		4	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	615.9441471099854		5	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	584.1841697692871		6	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0																													#2AB7EF	False	correct rejection	None	736.1469268798828		7	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	600.2819538116455		8	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
						2	0	2	0																													#88BA3F	False	correct rejection	None	584.1200351715088		9	2	0back_single_training	0																#D292F3									MA02	yes	yes	no	2024-08-28_09h31.14.714	EXNAT_3_training	2024.1.0	2024-08-28 09h33.31.851922 +0200	
