DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						3	0	3	0																													#88BA3F	True	hit	450.5810737609863	684.3531131744385		55	6	1back_single_main	1																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	417.1948432922363		56	6	1back_single_main	1																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	True	hit	433.88891220092773	650.9749889373779		57	6	1back_single_main	1																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	448.95100593566895		58	6	1back_single_main	1																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	True	hit	734.4789505004883	1051.7868995666504		59	6	1back_single_main	1																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	500.669002532959		60	6	1back_single_main	1																									YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																											787.666834115982	787.6668479442596	#F989A2	False	correct rejection	None	1015.5069828033447	text_01	1	7	1back_dual_main_click	1	Ältere																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	499.2539882659912	text_01	2	7	1back_dual_main_click	1	Leitkühe																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	True	hit	916.0058498382568	1233.008861541748	text_01	3	7	1back_dual_main_click	1	treffen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	513.2319927215576	text_01	4	7	1back_dual_main_click	1	bessere																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	True	miss	None	1349.2181301116943	text_01	5	7	1back_dual_main_click	1	Entscheidungen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	667.6340103149414	text_01	6	7	1back_dual_main_click	1	für																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	548.5720634460449	text_01	7	7	1back_dual_main_click	1	ihre																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	True	hit	782.1559906005859	1132.828950881958	text_01	8	7	1back_dual_main_click	1	"Herde,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	632.2259902954102	text_01	9	7	1back_dual_main_click	1	als																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	598.4809398651123	text_01	10	7	1back_dual_main_click	1	junge.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	749.1312026977539	text_01	11	7	1back_dual_main_click	1	Die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	581.9199085235596	text_01	12	7	1back_dual_main_click	1	Chefin																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	649.2822170257568	text_01	13	7	1back_dual_main_click	1	der																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	True	hit	565.5591487884521	882.8420639038086	text_01	14	7	1back_dual_main_click	1	Elefanten																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	765.8171653747559	text_01	15	7	1back_dual_main_click	1	muss																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	564.8648738861084	text_01	16	7	1back_dual_main_click	1	wichtige																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	782.5500965118408	text_01	17	7	1back_dual_main_click	1	Entscheidungen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	665.9379005432129	text_01	18	7	1back_dual_main_click	1	für																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	615.8859729766846	text_01	19	7	1back_dual_main_click	1	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	True	hit	898.751974105835	1232.726812362671	text_01	20	7	1back_dual_main_click	1	Gemeinschaft																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	598.9370346069336	text_01	21	7	1back_dual_main_click	1	"treffen,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	681.7119121551514	text_01	22	7	1back_dual_main_click	1	beispielsweise																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	631.6039562225342	text_01	23	7	1back_dual_main_click	1	wohin																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	682.621955871582	text_01	24	7	1back_dual_main_click	1	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	513.8888359069824	text_01	25	7	1back_dual_main_click	1	Herde																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	532.289981842041	text_01	26	7	1back_dual_main_click	1	geht																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	True	hit	749.2599487304688	1083.2428932189941	text_01	27	7	1back_dual_main_click	1	oder																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1168.6160564422607	text_01	28	7	1back_dual_main_click	1	wie																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	482.3458194732666	text_01	29	7	1back_dual_main_click	1	man																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	632.1501731872559	text_01	30	7	1back_dual_main_click	1	sich																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	816.0970211029053	text_01	31	7	1back_dual_main_click	1	gegen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	564.7659301757812	text_01	32	7	1back_dual_main_click	1	Löwen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1015.8638954162598	text_01	33	7	1back_dual_main_click	1	verteidigt.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	664.8290157318115	text_01	34	7	1back_dual_main_click	1	Biologen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	665.5240058898926	text_01	35	7	1back_dual_main_click	1	konnten																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	766.1850452423096	text_01	36	7	1back_dual_main_click	1	in																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	648.5519409179688	text_01	37	7	1back_dual_main_click	1	Kenia																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	915.2119159698486	text_01	38	7	1back_dual_main_click	1	"zeigen,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	482.24902153015137	text_01	39	7	1back_dual_main_click	1	dass																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	565.7460689544678	text_01	40	7	1back_dual_main_click	1	die																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	548.0611324310303	text_01	41	7	1back_dual_main_click	1	älteren																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	True	hit	715.3780460357666	1082.7651023864746	text_01	42	7	1back_dual_main_click	1	Tiere																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	582.4301242828369	text_01	43	7	1back_dual_main_click	1	ihre																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	515.516996383667	text_01	44	7	1back_dual_main_click	1	Herden																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	True	hit	916.4469242095947	1233.7260246276855	text_01	45	7	1back_dual_main_click	1	beim																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	563.4489059448242	text_01	46	7	1back_dual_main_click	1	Gebrüll																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	732.4590682983398	text_01	47	7	1back_dual_main_click	1	eines																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	765.6290531158447	text_01	48	7	1back_dual_main_click	1	männlichen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	True	hit	834.2578411102295	1168.2350635528564	text_01	49	7	1back_dual_main_click	1	Löwen																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	515.2490139007568	text_01	50	7	1back_dual_main_click	1	stärker																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	649.0750312805176	text_01	51	7	1back_dual_main_click	1	"warnen,"																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	665.9591197967529	text_01	52	7	1back_dual_main_click	1	als																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	465.5430316925049	text_01	53	7	1back_dual_main_click	1	bei																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	532.0072174072266	text_01	54	7	1back_dual_main_click	1	dem																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	465.4209613800049	text_01	55	7	1back_dual_main_click	1	einer																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1149.8539447784424	text_01	56	7	1back_dual_main_click	1	Löwin.																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	582.3960304260254	text_01	57	7	1back_dual_main_click	1	Denn																								YA01	no	2024-08-26_11h08.59.930	EXNAT_3_training	2024.1.0	2024-08-26 11h09.10.324995 +0200	
