DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		12	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	True	hit	433.8879585266113	1500		13	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		14	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		15	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	True	hit	485.7158660888672	1500		16	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		17	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		18	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		19	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	True	hit	500.6740093231201	1500		20	5	1back_single_training2	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		1	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		2	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		3	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		4	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	True	hit	433.8948726654053	1500		5	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		6	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		7	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		8	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		9	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		10	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		11	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	True	hit	451.0679244995117	1500		12	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	True	hit	868.0639266967773	1500		13	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		14	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	True	hit	649.33180809021	1500		15	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	True	hit	585.9041213989258	1500		16	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		17	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		18	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		19	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		20	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		21	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		22	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		23	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		24	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		25	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		26	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		27	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		28	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		29	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		30	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		31	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		32	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		33	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		34	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		35	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		36	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	True	hit	483.989953994751	1500		37	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		38	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		39	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	True	hit	635.9641551971436	1500		40	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		41	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		42	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		43	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		44	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		45	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		46	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		47	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		48	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	True	hit	636.0080242156982	1500		49	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	True	hit	567.5139427185059	1500		50	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		51	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	True	hit	517.3628330230713	1500		52	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		53	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		54	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		55	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		56	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		57	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		58	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		59	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		60	6	1back_single_main	1																									OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																											966.4406499862671	966.4406578540802	#D292F3	False	correct rejection	None	2000	text_03	1	7	1back_dual_main_click	1	Orang-Utans																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	2000	text_03	2	7	1back_dual_main_click	1	bauen																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	2000	text_03	3	7	1back_dual_main_click	1	sich																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#F989A2	True	hit	615.056037902832	2000	text_03	4	7	1back_dual_main_click	1	jede																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	2000	text_03	5	7	1back_dual_main_click	1	Nacht																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	2000	text_03	6	7	1back_dual_main_click	1	gemütliche																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
