DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	15.879154205322266		17	4	1back_single_training1	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	835.1540565490723		18	4	1back_single_training1	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	834.6819877624512		19	4	1back_single_training1	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	550.7700443267822		20	4	1back_single_training1	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		1	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	True	hit	567.4829483032227	1500		2	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	1500		3	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		4	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	True	hit	483.98900032043457	1500		5	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	True	hit	817.9678916931152	1500		6	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1500		7	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	True	hit	549.1468906402588	1500		8	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	1500		9	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	1101.869821548462		10	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	550.786018371582		11	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	True	miss	None	500.6270408630371		12	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	false alarm	116.9590950012207	1185.697078704834		13	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	699.4240283966064		14	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	767.8780555725098		15	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	584.183931350708		16	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	584.1639041900635		17	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	684.3750476837158		18	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	584.1858386993408		19	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	600.89111328125		20	5	1back_single_training2	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	1500		1	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	718.1990146636963		2	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	701.0610103607178		3	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	784.9128246307373		4	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	600.86989402771		5	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	634.2649459838867		6	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	True	hit	584.197998046875	1285.5451107025146		7	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	599.1971492767334		8	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	634.2880725860596		9	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	True	hit	585.8948230743408	1203.7408351898193		10	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	534.0619087219238		11	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	550.7769584655762		12	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	901.4918804168701		13	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	534.0800285339355		14	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	517.4450874328613		15	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	585.9010219573975		16	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	550.7550239562988		17	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	True	hit	617.5451278686523	1035.0170135498047		18	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	650.9850025177002		19	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	649.338960647583		20	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	517.3912048339844		21	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	619.297981262207		22	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	517.3649787902832		23	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	550.7738590240479		24	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	717.7770137786865		25	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	550.774097442627		26	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	True	hit	549.1340160369873	1000.006914138794		27	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	550.7869720458984		28	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	652.7090072631836		29	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	801.2521266937256		30	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	634.2768669128418		31	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	517.3830986022949		32	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	600.8739471435547		33	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	584.1770172119141		34	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	True	hit	483.99996757507324	884.7730159759521		35	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	567.4920082092285		36	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	567.4958229064941		37	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	585.9179496765137		38	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	650.9630680084229		39	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	584.1770172119141		40	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	600.8749008178711		41	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	True	hit	582.5221538543701	966.6051864624023		42	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	500.6880760192871		43	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	False	correct rejection	None	535.8180999755859		44	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#88BA3F	True	miss	None	901.4339447021484		45	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#F989A2	False	correct rejection	None	483.9909076690674		46	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	584.1929912567139		47	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#2AB7EF	False	correct rejection	None	500.6840229034424		48	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
						3	0	3	0																													#D292F3	False	correct rejection	None	784.5680713653564		49	6	1back_single_main	1																									OA04	yes	yes	no	2024-08-28_08h04.29.593	EXNAT_3_training	2024.1.0	2024-08-28 08h13.29.847142 +0200	
